id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
FC_00001,The Earth is round,general,supported,0.7457245325549323,easy,Scientific consensus; textbook references,3
FC_00996,The Sun is a star - variation 99,general,supported,0.945694276233917,expert,Scientific consensus; textbook references,1
FC_00997,Goldfish have a 3-second memory - variation 99,general,rejected,0.6910028327258253,expert,Scientific consensus; textbook references,2
FC_00998,Bats are blind - variation 99,general,rejected,0.8184398086974147,expert,Scientific consensus; textbook references,2
FC_00999,Mount Everest is the tallest mountain on Earth - variation 99,general,supported,0.7059840390606456,expert,Scientific consensus; textbook references,2
FC_01000,The Amazon is the longest river in the world - variation 99,general,rejected,0.8497555210830698,expert,Scientific consensus; textbook references,1
FC_01001,The Earth is round - variation 100,general,supported,0.6072486612859236,easy,Scientific consensus; textbook references,3
FC_01002,Water boils at 100°C at sea level - variation 100,general,supported,0.6711837715503987,easy,Scientific consensus; textbook references,3
FC_01003,The Great Wall of China is visible from space - variation 100,general,rejected,0.7018008495584349,easy,Scientific consensus; textbook references,1
FC_01004,Humans use only 10% of their brain - variation 100,general,rejected,0.7216023838073335,easy,Scientific consensus; textbook references,1
FC_01005,Lightning never strikes the same place twice - variation 100,general,rejected,0.7914902992888594,easy,Scientific consensus; textbook references,3
FC_01006,The Sun is a star - variation 100,general,supported,0.6557629466707767,easy,Scientific consensus; textbook references,2
FC_01007,Goldfish have a 3-second memory - variation 100,general,rejected,0.8027549085739343,easy,Scientific consensus; textbook references,1
FC_01008,Bats are blind - variation 100,general,rejected,0.8000333316063876,easy,Scientific consensus; textbook references,1
FC_01009,Mount Everest is the tallest mountain on Earth - variation 100,general,supported,0.8788168432877161,easy,Scientific consensus; textbook references,1
FC_01010,The Amazon is the longest river in the world - variation 100,general,rejected,0.6392206978804674,easy,Scientific consensus; textbook references,2
FC_01011,The Earth is round - variation 101,general,supported,0.785315497868994,medium,Scientific consensus; textbook references,3
FC_01012,Water boils at 100°C at sea level - variation 101,general,supported,0.887622832130158,medium,Scientific consensus; textbook references,2
FC_01013,The Great Wall of China is visible from space - variation 101,general,rejected,0.638823297455938,medium,Scientific consensus; textbook references,1
FC_01014,Humans use only 10% of their brain - variation 101,general,rejected,0.680988861973099,medium,Scientific consensus; textbook references,2
FC_01015,Lightning never strikes the same place twice - variation 101,general,rejected,0.9015704058779941,medium,Scientific consensus; textbook references,1
FC_01016,The Sun is a star - variation 101,general,supported,0.9304894744926564,medium,Scientific consensus; textbook references,2
FC_01017,Goldfish have a 3-second memory - variation 101,general,rejected,0.914312257406946,medium,Scientific consensus; textbook references,2
FC_01018,Bats are blind - variation 101,general,rejected,0.6025498048130322,medium,Scientific consensus; textbook references,1
FC_01019,Mount Everest is the tallest mountain on Earth - variation 101,general,supported,0.868222448818593,medium,Scientific consensus; textbook references,2
FC_01020,The Amazon is the longest river in the world - variation 101,general,rejected,0.9265507791545673,medium,Scientific consensus; textbook references,2
FC_01021,The Earth is round - variation 102,general,supported,0.8281916255023053,hard,Scientific consensus; textbook references,1
FC_01022,Water boils at 100°C at sea level - variation 102,general,supported,0.8845039407232336,hard,Scientific consensus; textbook references,2
FC_01023,The Great Wall of China is visible from space - variation 102,general,rejected,0.877042557394035,hard,Scientific consensus; textbook references,2
FC_01024,Humans use only 10% of their brain - variation 102,general,rejected,0.9424426308674992,hard,Scientific consensus; textbook references,3
FC_01025,Lightning never strikes the same place twice - variation 102,general,rejected,0.6821745137524465,hard,Scientific consensus; textbook references,2
FC_01026,The Sun is a star - variation 102,general,supported,0.8501994053126662,hard,Scientific consensus; textbook references,2
FC_01027,Goldfish have a 3-second memory - variation 102,general,rejected,0.7807405865065804,hard,Scientific consensus; textbook references,2
FC_01028,Bats are blind - variation 102,general,rejected,0.9429045112001497,hard,Scientific consensus; textbook references,1
FC_01029,Mount Everest is the tallest mountain on Earth - variation 102,general,supported,0.8293969528981732,hard,Scientific consensus; textbook references,2
FC_01030,The Amazon is the longest river in the world - variation 102,general,rejected,0.700928005767495,hard,Scientific consensus; textbook references,2
FC_01031,The Earth is round - variation 103,general,supported,0.7618681289250837,expert,Scientific consensus; textbook references,2
FC_01032,Water boils at 100°C at sea level - variation 103,general,supported,0.9007303752040292,expert,Scientific consensus; textbook references,3
FC_01033,The Great Wall of China is visible from space - variation 103,general,rejected,0.6603044764883843,expert,Scientific consensus; textbook references,1
FC_01034,Humans use only 10% of their brain - variation 103,general,rejected,0.8243625695222832,expert,Scientific consensus; textbook references,2
FC_01035,Lightning never strikes the same place twice - variation 103,general,rejected,0.8351874723142103,expert,Scientific consensus; textbook references,3
FC_01036,The Sun is a star - variation 103,general,supported,0.7448681395982897,expert,Scientific consensus; textbook references,2
FC_01037,Goldfish have a 3-second memory - variation 103,general,rejected,0.7725779142686168,expert,Scientific consensus; textbook references,3
FC_01038,Bats are blind - variation 103,general,rejected,0.8110993968799804,expert,Scientific consensus; textbook references,1
FC_01039,Mount Everest is the tallest mountain on Earth - variation 103,general,supported,0.7310184796327751,expert,Scientific consensus; textbook references,1
FC_01040,The Amazon is the longest river in the world - variation 103,general,rejected,0.7123316601715338,expert,Scientific consensus; textbook references,1
FC_01041,The Earth is round - variation 104,general,supported,0.823269634031166,easy,Scientific consensus; textbook references,3
FC_01042,Water boils at 100°C at sea level - variation 104,general,supported,0.7895599938593173,easy,Scientific consensus; textbook references,1
FC_01043,The Great Wall of China is visible from space - variation 104,general,rejected,0.7655033175356492,easy,Scientific consensus; textbook references,2
FC_01044,Humans use only 10% of their brain - variation 104,general,rejected,0.6188276654831093,easy,Scientific consensus; textbook references,1
FC_01045,Lightning never strikes the same place twice - variation 104,general,rejected,0.7218541832156468,easy,Scientific consensus; textbook references,2
FC_01046,The Sun is a star - variation 104,general,supported,0.6989649046800835,easy,Scientific consensus; textbook references,2
FC_01047,Goldfish have a 3-second memory - variation 104,general,rejected,0.6201822018665202,easy,Scientific consensus; textbook references,2
FC_01048,Bats are blind - variation 104,general,rejected,0.7678994464550452,easy,Scientific consensus; textbook references,3
FC_01049,Mount Everest is the tallest mountain on Earth - variation 104,general,supported,0.6085448053281017,easy,Scientific consensus; textbook references,3
FC_01050,The Amazon is the longest river in the world - variation 104,general,rejected,0.6013494568486014,easy,Scientific consensus; textbook references,1
